timesteps,reward
4620048,21.999999999999996
4620088,9.200000000000001
4620112,7.950000000000001
4620136,21.599999999999998
4620144,21.799999999999997
4620152,21.599999999999998
4620192,21.349999999999998
4620224,21.549999999999997
4620264,18.299999999999997
4620272,-104.5000000000004
4620280,-18.900000000000027
4620336,8.400000000000002
4620352,22.0
4620352,18.349999999999998
4620368,11.8
4620392,21.299999999999997
4620424,15.099999999999998
4620432,-119.40000000000045
4620440,21.549999999999997
4620448,22.0
4620464,9.3
4620472,21.999999999999996
4620504,22.0
4620528,22.0
4620600,5.9
4620608,17.65
4620608,15.100000000000001
4620632,8.9
4620656,12.35
4620712,21.599999999999998
4620720,4.050000000000001
4620744,-23.250000000000007
4620744,21.549999999999997
4620752,9.200000000000001
4620752,21.15
4620768,15.6
4620824,21.999999999999996
4620824,21.999999999999996
4620832,22.0
4620832,22.0
4620840,15.399999999999999
4620848,21.999999999999996
4620880,20.849999999999998
4620936,21.799999999999997
4620936,18.599999999999998
4620944,21.599999999999998
4620952,18.4
4620992,12.200000000000001
4621064,21.25
4621064,11.000000000000004
4621072,14.95
4621088,15.100000000000001
4621128,14.899999999999999
4621136,7.5500000000000025
4621192,9.4
4621208,9.200000000000001
4621248,15.000000000000002
4621264,18.4
4621272,22.0
4621280,14.15
4621304,21.799999999999997
4621320,-0.4500000000000064
4621344,18.999999999999996
4621392,9.200000000000001
4621392,21.599999999999998
4621416,15.6
4621464,8.600000000000005
4621480,8.950000000000001
4621504,21.549999999999997
4621504,17.949999999999996
4621520,21.349999999999998
4621552,-3.100000000000005
4621600,21.999999999999996
4621632,17.549999999999997
4621648,12.200000000000001
4621664,8.9
4621696,9.2
4621744,9.200000000000001
4621776,15.6
4621776,15.100000000000001
4621840,9.200000000000001
4621856,-0.700000000000017
4621888,18.599999999999998
4621888,15.149999999999999
4621920,21.999999999999996
4621936,14.999999999999998
4621968,21.599999999999998
4621968,22.0
4621984,21.799999999999997
4622000,21.999999999999996
4622048,15.6
4622064,21.799999999999997
4622064,21.999999999999996
4622080,18.599999999999998
4622088,-94.89999999999966
4622160,14.999999999999998
4622176,21.7
4622184,21.75
4622192,18.299999999999997
4622240,11.400000000000002
4622272,15.6
4622272,19.0
4622280,4.650000000000002
4622304,15.399999999999999
4622328,9.200000000000001
4622352,21.999999999999996
4622368,15.399999999999999
4622384,21.599999999999998
4622408,15.399999999999999
4622424,21.799999999999997
4622432,12.4
4622504,-43.450000000000095
4622512,15.399999999999999
4622520,21.549999999999997
4622560,14.849999999999998
4622584,1.5000000000000036
4622592,8.3
4622624,20.9
4622648,14.500000000000004
4622688,14.55
4622688,18.799999999999997
4622728,18.049999999999997
4622752,21.4
4622768,22.0
4622768,-101.75000000000037
4622792,12.2
4622800,21.599999999999998
4622856,15.4
4622880,21.999999999999996
4622880,18.599999999999998
4622896,12.200000000000001
4622968,15.6
4622968,14.649999999999999
4622976,18.799999999999997
4622992,21.799999999999997
4623008,18.4
4623080,-13.649999999999977
4623096,18.4
4623096,15.399999999999999
4623136,20.9
4623152,9.0
4623152,15.149999999999999
4623176,18.799999999999997
4623208,12.6
4623208,21.599999999999998
4623248,12.6
4623256,22.0
4623264,21.549999999999997
4623304,18.799999999999997
4623312,15.0
4623320,18.599999999999998
4623360,21.799999999999997
4623368,21.599999999999998
4623376,21.4
4623392,18.999999999999996
4623400,21.999999999999996
4623432,21.4
4623448,22.0
4623472,-44.85000000000014
4623488,21.549999999999997
4623488,15.399999999999999
4623512,15.6
4623528,21.799999999999997
4623568,21.999999999999996
4623600,18.4
4623624,14.65
4623632,9.200000000000001
4623656,9.200000000000001
4623696,18.299999999999997
4623728,18.299999999999997
4623752,15.149999999999999
4623768,9.200000000000001
4623776,22.0
4623824,14.549999999999997
4623832,21.999999999999996
4623872,9.200000000000001
4623872,21.799999999999997
4623936,21.599999999999998
4623968,21.75
4624016,9.200000000000001
4624048,12.6
4624096,21.349999999999998
4624128,15.599999999999998
4624144,18.799999999999997
4624256,9.000000000000002
4624288,15.199999999999998
4624288,15.0
4624384,15.399999999999999
4624464,11.799999999999999
4624496,2.1999999999999993
4624512,18.349999999999998
4624640,17.4
4624656,11.950000000000001
4624664,14.649999999999999
4624704,-86.20000000000012
4624784,21.349999999999998
4624800,17.999999999999996
4624824,-0.05000000000000426
4624832,15.35
4624864,22.0
4624912,22.0
4624944,21.2
4624976,15.6
4625016,8.450000000000003
4625072,15.399999999999999
4625088,21.599999999999998
4625096,22.0
4625120,-0.7500000000000036
4625128,-69.75000000000007
4625192,15.149999999999999
4625208,21.549999999999997
4625224,21.7
4625264,12.15
4625304,22.0
4625304,21.599999999999998
4625312,8.000000000000002
4625328,-92.19999999999982
4625336,18.349999999999998
4625368,-77.40000000000008
4625384,21.999999999999996
4625408,9.200000000000001
4625416,21.599999999999998
4625432,18.349999999999998
4625432,-85.05000000000028
4625440,21.349999999999998
4625488,5.750000000000002
4625512,22.0
4625528,21.599999999999998
4625552,15.199999999999998
4625576,18.15
4625592,21.999999999999996
4625632,7.750000000000002
4625648,14.999999999999998
4625656,22.0
4625656,15.399999999999999
4625680,12.350000000000001
4625760,18.599999999999998
4625776,18.15
4625784,21.4
4625784,2.5
4625800,9.200000000000001
4625880,21.999999999999996
4625896,15.6
4625896,12.6
4625920,21.2
4625928,14.55
4625936,4.450000000000003
4626016,18.15
4626032,-11.750000000000046
4626040,18.599999999999998
4626048,15.6
4626064,14.500000000000002
4626064,9.15
4626144,21.999999999999996
4626160,9.4
4626176,18.4
4626184,15.2
4626224,11.95
4626240,18.799999999999997
4626256,1.6999999999999957
4626304,18.2
4626304,15.4
4626304,22.0
4626344,12.0
4626384,22.0
4626400,21.799999999999997
4626400,2.9999999999999964
4626400,21.049999999999997
4626416,21.599999999999998
4626440,-35.45000000000012
4626488,9.200000000000001
4626496,12.6
4626512,18.5
4626536,15.149999999999999
4626544,21.15
4626560,20.849999999999998
4626592,21.799999999999997
4626600,8.950000000000001
4626616,22.0
4626672,8.9
4626696,17.849999999999998
4626720,14.65
4626760,11.900000000000004
4626768,17.599999999999998
4626784,21.599999999999998
4626800,14.2
4626808,21.549999999999997
4626816,15.149999999999999
4626888,15.399999999999999
4626912,21.599999999999998
4626920,21.599999999999998
4626928,9.2
4626976,17.95
4626984,18.799999999999997
4627048,15.35
4627056,21.999999999999996
4627072,21.199999999999996
4627104,-13.25
4627144,16.5
4627184,17.9
4627240,8.200000000000001
4627248,-7.900000000000013
4627280,-19.45000000000001
4627288,20.099999999999998
4627320,-0.350000000000005
4627344,17.949999999999996
4627360,15.6
4627384,6.150000000000002
4627392,21.599999999999998
4627496,5.750000000000002
4627504,21.199999999999996
4627504,20.999999999999996
4627544,3.0
4627552,6.0
4627584,22.0
4627632,15.399999999999999
4627656,15.599999999999998
4627680,15.4
4627760,21.299999999999997
4627760,14.2
4627808,21.25
4627816,-160.6999999999998
4627872,-18.300000000000033
4627888,15.399999999999999
4627904,18.199999999999996
4627952,21.999999999999996
4627976,15.000000000000002
4628000,21.599999999999998
4628016,21.599999999999998
4628048,21.799999999999997
4628096,21.7
4628096,-7.400000000000002
4628112,14.950000000000001
4628176,11.999999999999998
4628224,15.399999999999999
4628240,9.2
4628256,9.200000000000001
4628304,15.399999999999999
4628352,21.799999999999997
4628384,9.200000000000001
4628432,15.399999999999999
4628512,-24.850000000000044
4628512,6.000000000000002
4628528,15.199999999999998
4628576,15.200000000000001
4628592,21.999999999999996
4628640,21.4
4628648,-84.1500000000003
4628656,22.0
4628720,-6.500000000000011
4628776,18.4
4628784,18.349999999999998
4628784,7.750000000000002
4628832,21.5
4628888,18.599999999999998
4628896,18.549999999999997
4628944,-3.0000000000000107
4628960,12.299999999999999
4628976,21.549999999999997
4628992,21.7
4629024,22.0
4629136,14.649999999999999
4629144,15.149999999999999
4629152,14.499999999999998
4629200,4.950000000000001
4629248,21.799999999999997
4629280,9.200000000000001
4629304,12.0
4629368,21.549999999999997
4629392,14.399999999999999
4629408,-89.55000000000031
4629416,-51.6500000000001
4629432,21.4
4629440,-30.55000000000004
4629440,14.450000000000001
4629448,22.0
4629488,21.799999999999997
4629512,22.0
4629536,15.399999999999999
4629552,21.599999999999998
4629568,8.750000000000002
4629608,11.95
4629632,20.799999999999997
4629656,15.149999999999999
4629656,18.15
4629680,15.6
4629680,2.9000000000000057
4629696,9.200000000000001
4629720,21.599999999999998
4629760,18.999999999999996
4629800,12.200000000000001
4629824,6.200000000000003
4629824,-98.30000000000035
4629840,18.15
4629840,11.250000000000002
4629864,5.35
4629864,9.200000000000001
4629912,21.599999999999998
4629944,21.049999999999997
4629952,21.599999999999998
4629976,17.9
4629976,8.75
4630008,21.099999999999998
4630024,22.0
4630088,21.599999999999998
4630104,15.399999999999999
4630168,9.200000000000001
4630176,11.0
4630280,20.65
4630296,7.800000000000001
4630336,-8.80000000000003
4630344,1.9999999999999964
4630400,18.349999999999998
4630432,18.799999999999997
4630448,2.5500000000000007
4630456,18.599999999999998
4630504,-10.050000000000011
4630528,21.999999999999996
4630544,15.2
4630568,15.6
4630576,9.200000000000001
4630656,21.599999999999998
4630744,5.500000000000002
4630760,11.499999999999998
4630848,21.549999999999997
4630864,21.099999999999998
4630944,21.999999999999996
4630960,21.599999999999998
4631072,15.4
4631120,9.000000000000002
4631216,15.05
4631264,12.200000000000003
4631368,21.299999999999997
4631384,8.5
4631512,15.399999999999999
4631512,-91.00000000000033
4631544,8.65
4631608,-91.90000000000036
4631656,9.200000000000001
4631656,15.05
4631736,21.4
4631736,-0.4000000000000057
4631768,15.6
4631800,-59.95000000000012
4631800,-102.15000000000039
4631848,15.599999999999998
4631848,21.999999999999996
4631864,21.4
4631912,21.599999999999998
4631944,9.200000000000001
4631960,21.599999999999998
4631992,15.2
4631992,22.0
4632008,9.200000000000001
4632128,11.449999999999998
4632136,21.349999999999998
4632144,11.75
4632224,21.7
4632304,-19.849999999999987
4632304,20.45
4632304,22.0
4632352,5.300000000000004
4632416,15.6
4632416,21.599999999999998
4632416,15.6
4632464,-110.75000000000041
4632480,21.4
4632496,21.999999999999996
4632512,21.799999999999997
4632528,15.6
4632576,18.799999999999997
4632576,22.0
4632592,-108.70000000000033
4632592,21.349999999999998
4632632,21.15
4632672,6.199999999999999
4632712,22.0
4632720,12.399999999999999
4632736,8.9
4632768,8.550000000000002
4632784,21.599999999999998
4632808,7.8000000000000025
4632832,21.549999999999997
4632856,9.200000000000001
4632880,21.799999999999997
4632896,6.0000000000000036
4632896,15.349999999999998
4632912,21.999999999999996
4632968,20.999999999999996
4632976,21.999999999999996
4632976,21.799999999999997
4633000,9.200000000000001
4633008,21.599999999999998
4633072,14.999999999999998
4633088,21.599999999999998
4633104,15.399999999999999
4633184,21.999999999999996
4633184,15.6
4633184,8.8
4633240,14.149999999999999
4633264,22.0
4633288,21.349999999999998
4633312,5.100000000000005
4633312,21.299999999999997
4633320,22.0
4633432,-0.700000000000017
4633432,12.200000000000001
4633448,18.349999999999998
4633456,14.45
4633472,14.999999999999998
4633528,22.0
4633528,15.799999999999997
4633544,15.599999999999998
4633552,18.799999999999997
4633592,-78.6500000000001
4633600,15.399999999999999
4633608,21.999999999999996
4633640,21.549999999999997
4633656,21.599999999999998
4633680,18.4
4633680,21.999999999999996
4633704,21.799999999999997
4633704,21.599999999999998
4633760,22.0
4633800,21.799999999999997
4633800,15.0
4633800,15.149999999999999
4633840,21.999999999999996
4633848,9.200000000000001
4633880,-78.44999999999993
4633912,21.599999999999998
4633912,21.599999999999998
4633928,21.4
4633944,21.799999999999997
4633968,15.399999999999999
4633992,15.6
4633992,22.0
4634008,21.799999999999997
4634072,18.349999999999998
4634104,21.799999999999997
4634120,14.45
4634120,18.299999999999997
4634128,20.95
4634152,18.999999999999996
4634160,-11.100000000000048
4634160,8.600000000000005
4634232,18.4
4634248,21.099999999999998
4634280,21.349999999999998
4634296,11.700000000000001
4634296,17.949999999999996
4634336,16.499999999999996
4634360,15.35
4634392,21.799999999999997
4634408,-19.200000000000003
4634408,18.4
4634432,17.249999999999996
4634480,21.15
4634488,21.999999999999996
4634504,18.599999999999998
4634552,9.15
4634576,9.2
4634592,-0.44999999999999574
4634592,18.599999999999998
4634632,21.299999999999997
4634680,21.549999999999997
4634704,7.5000000000000036
4634744,8.45
4634752,17.199999999999996
4634776,12.149999999999999
4634792,21.549999999999997
4634792,7.700000000000003
4634864,11.950000000000001
4634904,20.749999999999996
4634904,5.9
4634928,8.75
4634952,14.95
4634992,11.100000000000003
4634992,18.4
4635048,12.199999999999998
4635048,12.2
4635072,22.0
4635128,21.999999999999996
4635136,6.25
4635152,17.95
4635192,15.2
4635216,18.2
4635232,21.999999999999996
4635248,21.599999999999998
4635272,15.2
4635336,17.849999999999998
4635344,18.599999999999998
4635360,15.6
4635376,14.8
4635384,15.599999999999998
4635440,18.349999999999998
4635480,18.799999999999997
4635488,18.5
4635536,11.450000000000003
4635576,21.7
4635600,18.599999999999998
4635616,20.7
4635616,-4.950000000000017
4635656,-71.40000000000018
4635696,11.95
4635712,18.599999999999998
4635760,18.199999999999996
4635768,21.599999999999998
4635792,-25.700000000000017
4635872,-2.350000000000005
4635920,12.399999999999999
4635920,12.000000000000002
4635920,8.350000000000001
4635944,5.750000000000002
4636016,0.75
4636032,12.600000000000001
4636048,18.4
4636080,14.900000000000002
4636096,-109.75000000000043
4636104,8.9
4636152,21.15
4636152,20.949999999999996
4636168,-0.9499999999999993
4636176,15.399999999999999
4636176,21.799999999999997
4636232,21.999999999999996
4636248,21.999999999999996
4636256,22.0
4636272,20.599999999999998
4636272,13.95
4636296,9.200000000000001
4636312,22.0
4636336,14.899999999999999
4636360,21.599999999999998
4636384,21.599999999999998
4636400,9.200000000000001
4636424,21.4
4636440,22.0
4636440,21.349999999999998
4636448,2.799999999999997
4636480,9.2
4636496,15.6
4636520,21.999999999999996
4636528,15.399999999999999
4636528,21.999999999999996
4636560,21.999999999999996
4636584,18.2
4636680,8.75
4636680,21.75
4636688,7.75
4636704,21.099999999999998
4636704,5.400000000000002
4636760,22.0
4636784,21.999999999999996
4636816,21.549999999999997
4636824,9.200000000000001
4636832,9.200000000000001
4636936,15.6
4636960,6.4
4636984,-1.000000000000007
4636992,20.7
4637064,18.4
4637104,18.15
4637128,9.200000000000001
4637168,20.549999999999997
4637184,22.0
4637312,14.7
4637360,13.899999999999999
4637384,10.400000000000002
4637424,21.549999999999997
4637504,12.15
4637528,21.099999999999998
4637528,21.349999999999998
4637656,15.399999999999999
4637720,11.4
4637808,-82.84999999999988
4637816,5.950000000000003
4637848,21.349999999999998
4637896,22.0
4637952,9.200000000000001
4637976,15.399999999999999
4638032,21.999999999999996
4638056,22.0
4638096,-88.75000000000006
4638136,21.999999999999996
4638144,21.599999999999998
4638264,21.349999999999998
4638272,14.649999999999999
4638280,-0.6499999999999986
4638280,14.95
4638360,21.999999999999996
4638392,15.399999999999999
4638416,15.2
4638424,-29.400000000000077
4638456,8.800000000000002
4638456,-117.75000000000047
4638488,18.4
4638520,21.349999999999998
4638560,15.199999999999998
4638568,6.200000000000001
4638568,21.599999999999998
4638600,21.999999999999996
4638600,15.2
4638616,18.4
4638656,18.799999999999997
4638664,21.799999999999997
4638680,21.5
4638712,21.799999999999997
4638720,-95.39999999999986
4638728,15.4
4638728,15.399999999999999
4638784,18.4
4638792,21.4
4638824,12.200000000000001
4638856,21.299999999999997
4638856,9.200000000000001
4638880,21.7
4638880,-3.250000000000007
4638928,8.300000000000002
4638992,21.599999999999998
4639000,-111.50000000000044
4639000,12.200000000000001
4639008,5.350000000000003
4639040,-10.350000000000009
4639040,12.000000000000002
4639072,9.200000000000001
4639080,22.0
4639120,21.999999999999996
4639120,18.4
4639144,15.15
4639152,3.199999999999992
4639168,18.799999999999997
4639168,12.4
4639208,21.349999999999998
4639216,21.75
4639264,21.15
4639272,21.299999999999997
4639280,12.299999999999999
4639296,22.0
4639312,18.099999999999998
4639344,22.0
4639400,15.399999999999999
4639408,15.399999999999999
4639440,15.200000000000001
4639440,15.399999999999999
4639520,21.5
4639528,21.549999999999997
4639568,10.749999999999998
4639568,20.549999999999997
4639600,8.299999999999999
4639664,9.200000000000001
4639664,18.799999999999997
4639688,14.999999999999998
4639696,12.399999999999999
4639712,21.599999999999998
4639744,21.999999999999996
4639776,21.999999999999996
4639776,15.6
4639800,21.599999999999998
4639872,21.799999999999997
4639880,21.999999999999996
4639904,21.4
4640000,18.15
4640024,15.149999999999999
4640048,1.9500000000000028
4640064,11.600000000000001
4640128,-39.60000000000014
4640160,17.95
4640208,21.999999999999996
4640216,17.549999999999997
4640272,-35.6500000000001
4640352,14.95
4640384,21.599999999999998
4640400,7.250000000000002
4640528,12.100000000000003
4640640,15.6
4640824,5.3000000000000025
4640904,22.0
4641144,-112.15000000000005
4641312,2.5
4641648,-49.20000000000008
4641680,-111.10000000000043
4641792,3.1999999999999993
4641792,21.599999999999998
4641840,-75.49999999999989
4641872,22.0
4641888,21.75
4641968,18.4
4642000,15.399999999999999
4642000,-102.45000000000039
4642000,-106.35000000000032
4642000,21.599999999999998
4642064,21.75
4642080,21.999999999999996
4642096,-101.35000000000042
4642128,18.4
4642160,8.950000000000001
4642176,22.0
4642176,5.749999999999998
4642192,18.299999999999997
4642240,20.799999999999997
4642272,21.799999999999997
4642272,21.999999999999996
4642272,21.599999999999998
4642272,12.2
4642288,18.599999999999998
4642352,18.599999999999998
4642368,21.799999999999997
4642400,15.6
4642400,21.4
4642400,18.4
4642464,18.799999999999997
4642496,9.2
4642544,22.0
4642560,17.849999999999998
4642584,8.35
4642608,-31.85000000000013
4642624,15.35
4642640,-1.5
4642656,18.599999999999998
4642704,9.200000000000001
4642720,21.999999999999996
4642720,21.799999999999997
4642728,9.200000000000001
4642752,6.200000000000001
4642768,18.549999999999997
4642784,21.999999999999996
4642840,-85.39999999999993
4642872,21.549999999999997
4642872,12.15
4642880,5.950000000000001
4642888,-0.5500000000000114
4642928,11.300000000000002
4642960,21.549999999999997
4642976,21.799999999999997
4643008,-4.300000000000001
4643016,12.399999999999999
4643016,14.700000000000003
4643024,14.75
4643056,12.399999999999999
4643088,22.0
4643128,18.599999999999998
4643136,14.9
4643144,12.4
4643152,21.4
4643232,20.7
4643232,15.799999999999999
4643256,21.599999999999998
4643256,15.399999999999999
4643264,8.8
4643264,21.549999999999997
4643328,21.7
4643368,21.499999999999996
4643384,21.349999999999998
4643440,-3.350000000000012
4643456,12.35
4643512,9.2
4643520,22.0
4643536,22.0
4643544,12.000000000000002
4643624,15.6
4643632,21.599999999999998
4643640,21.799999999999997
4643648,21.599999999999998
4643664,-5.749999999999989
4643728,21.999999999999996
4643776,21.599999999999998
4643784,8.950000000000001
4643792,8.9
4643800,15.0
4643840,18.599999999999998
4643896,21.599999999999998
4643936,14.899999999999999
4643960,8.85
4643968,11.8
4643984,9.200000000000001
4643992,21.799999999999997
4644048,21.599999999999998
4644072,21.999999999999996
4644096,21.349999999999998
4644104,21.199999999999996
4644128,22.0
4644144,8.950000000000001
4644152,21.999999999999996
4644208,-112.40000000000046
4644208,22.0
4644224,15.399999999999999
4644248,12.200000000000001
4644248,21.799999999999997
4644256,-77.60000000000025
4644288,21.999999999999996
4644288,12.15
4644288,22.0
4644304,21.999999999999996
4644416,21.299999999999997
4644424,8.700000000000003
4644424,14.55
4644464,8.750000000000004
4644520,21.75
4644552,7.75
4644568,8.75
4644584,8.950000000000001
4644616,2.5500000000000043
4644616,21.799999999999997
4644648,18.799999999999997
4644688,7.5000000000000036
4644696,21.4
4644712,18.799999999999997
4644728,15.6
4644800,21.599999999999998
4644808,18.599999999999998
4644808,21.799999999999997
4644840,21.549999999999997
4644880,-17.19999999999998
4644912,21.599999999999998
4644936,15.399999999999999
4644968,18.4
4644992,15.6
4645016,11.149999999999999
4645048,21.599999999999998
4645064,21.799999999999997
4645072,22.0
4645072,11.950000000000001
4645128,18.599999999999998
4645160,21.75
4645176,21.349999999999998
4645200,-108.90000000000045
4645224,21.799999999999997
4645248,17.099999999999998
4645296,20.95
4645328,21.299999999999997
4645376,19.0
4645376,12.399999999999999
4645384,11.9
4645408,4.5500000000000025
4645488,20.849999999999998
4645488,15.6
4645496,15.599999999999998
4645504,15.4
4645536,12.4
4645568,22.0
4645600,15.6
4645616,22.0
4645624,21.299999999999997
4645648,19.0
4645696,5.450000000000001
4645696,22.0
4645752,-36.000000000000085
4645760,14.95
4645784,21.549999999999997
4645792,20.349999999999998
4645792,18.099999999999998
4645832,11.95
4645864,21.999999999999996
4645872,21.999999999999996
4645888,15.399999999999999
4645896,9.200000000000001
4645936,9.200000000000001
4645960,18.4
4645976,15.6
4645984,21.799999999999997
4646032,11.9
4646056,14.9
4646072,21.75
4646080,21.7
4646088,21.049999999999997
4646088,11.700000000000001
4646112,21.999999999999996
4646160,18.999999999999996
4646184,15.399999999999999
4646200,15.6
4646200,18.549999999999997
4646200,15.399999999999999
4646224,18.599999999999998
4646248,-67.05000000000011
4646296,21.75
4646304,9.200000000000001
4646328,18.299999999999997
4646336,8.75
4646344,12.15
4646376,15.399999999999999
4646392,21.799999999999997
4646408,21.349999999999998
4646448,21.599999999999998
4646488,12.200000000000001
4646536,5.200000000000001
4646536,18.4
4646568,8.750000000000002
4646576,15.399999999999999
4646600,18.599999999999998
4646616,21.999999999999996
4646632,21.799999999999997
4646648,-85.75000000000028
4646704,21.549999999999997
4646712,15.099999999999998
4646728,21.75
4646760,3.0
4646776,20.7
4646800,21.549999999999997
4646808,22.0
4646872,21.599999999999998
4646904,21.799999999999997
4646920,-26.999999999999993
4646936,3.0
4646968,21.799999999999997
4647016,21.799999999999997
4647080,20.799999999999997
4647128,17.9
4647144,-0.3000000000000078
4647208,21.999999999999996
4647272,18.4
4647368,11.95
4647392,21.099999999999998
4647456,-30.15000000000004
4647520,9.4
4647584,15.399999999999999
4647720,8.950000000000003
4647728,4.950000000000001
4647840,18.599999999999998
4647848,21.4
4647936,21.799999999999997
4647944,21.799999999999997
4648016,22.0
4648088,9.200000000000001
4648112,18.799999999999997
4648216,21.349999999999998
4648312,-81.7999999999999
4648408,21.799999999999997
4648464,-10.65000000000001
4648504,-92.45000000000033
4648512,-91.39999999999971
4648552,21.549999999999997
4648568,2.8999999999999986
4648584,-48.90000000000011
4648608,21.799999999999997
4648640,-92.19999999999993
4648680,-79.60000000000028
4648688,21.15
4648720,21.4
4648728,1.7499999999999964
4648760,11.15
4648776,8.15
4648776,21.7
4648816,21.799999999999997
4648824,14.950000000000001
4648832,11.450000000000003
4648856,15.399999999999999
4648872,12.6
4648888,15.6
4648936,5.9
4648944,18.4
4648976,8.750000000000002
4648984,21.799999999999997
4649008,14.75
4649048,8.750000000000002
4649048,18.599999999999998
4649072,21.4
4649088,19.0
4649088,10.400000000000004
4649120,18.199999999999996
4649128,15.199999999999998
4649144,21.799999999999997
4649168,21.999999999999996
4649176,21.4
4649232,8.9
4649256,21.299999999999997
4649256,21.599999999999998
4649280,14.5
4649288,21.599999999999998
4649312,17.199999999999996
4649328,21.799999999999997
4649336,21.999999999999996
4649376,21.799999999999997
4649424,15.6
4649424,4.300000000000008
4649448,5.900000000000002
4649448,17.599999999999998
4649456,18.349999999999998
4649456,21.999999999999996
4649544,14.4
4649568,18.099999999999998
4649576,15.399999999999999
4649600,18.199999999999996
4649608,15.000000000000004
4649640,21.799999999999997
4649648,17.4
4649656,22.0
4649696,15.399999999999999
4649712,21.599999999999998
4649720,21.999999999999996
4649760,21.5
4649760,18.349999999999998
4649768,-0.09999999999999787
4649856,11.950000000000001
4649856,12.100000000000001
4649872,2.7499999999999964
4649880,21.599999999999998
4649904,9.200000000000001
4649968,21.799999999999997
4649968,21.599999999999998
4649968,21.599999999999998
4649968,5.200000000000003
4649992,21.599999999999998
4650024,-98.10000000000035
4650032,12.349999999999998
4650048,22.0
4650080,21.599999999999998
4650096,12.4
4650112,12.2
4650112,22.0
4650136,9.200000000000001
4650136,21.599999999999998
4650192,9.200000000000001
4650216,22.0
4650224,21.049999999999997
4650304,13.200000000000001
4650304,21.5
4650312,2.4499999999999957
4650328,16.45
4650336,15.150000000000002
4650336,21.599999999999998
4650384,21.999999999999996
4650432,21.7
4650472,21.549999999999997
4650472,20.549999999999997
4650536,21.349999999999998
4650600,21.299999999999997
4650616,12.100000000000003
4650680,9.200000000000001
4650760,19.0
4650768,8.75
4650808,-0.7500000000000071
4650928,20.849999999999998
4650936,21.4
4651000,1.6999999999999957
4651024,-66.90000000000013
4651056,15.399999999999999
4651096,17.999999999999996
4651112,15.6
4651152,12.350000000000001
4651200,12.200000000000001
4651232,21.999999999999996
4651240,9.200000000000001
4651240,18.4
4651296,21.7
4651336,21.799999999999997
4651408,5.100000000000003
4651480,8.3
4651520,15.6
4651656,8.95
4651736,-8.400000000000006
4651768,-45.450000000000095
4651848,22.0
4651864,21.299999999999997
4651880,2.199999999999992
4651928,21.999999999999996
4651968,-21.049999999999976
4652048,-108.60000000000038
4652080,15.6
4652080,11.75
4652144,21.7
4652160,-1.649999999999995
4652208,15.35
4652224,22.0
4652240,21.999999999999996
4652264,-90.79999999999976
4652272,-105.75000000000037
4652312,21.549999999999997
4652336,21.7
4652352,12.2
4652368,21.7
4652448,21.599999999999998
4652464,21.799999999999997
4652472,20.999999999999996
4652496,21.2
4652560,21.599999999999998
4652576,21.999999999999996
4652576,21.599999999999998
4652624,-19.650000000000013
4652664,-0.40000000000000213
4652672,21.799999999999997
4652688,18.549999999999997
4652688,15.399999999999999
4652752,-14.500000000000014
4652768,18.2
4652784,21.599999999999998
4652784,18.799999999999997
4652792,15.399999999999999
4652816,21.25
4652864,21.999999999999996
4652904,21.599999999999998
4652912,15.399999999999999
4652912,21.75
4652912,17.95
4653008,9.2
4653024,15.6
4653056,18.199999999999996
4653080,2.7499999999999964
4653120,11.300000000000002
4653160,17.749999999999996
4653184,8.9
4653224,18.15
4653280,6.0
4653288,21.299999999999997
4653328,-62.0500000000002
4653352,15.399999999999999
4653360,5.65
4653416,17.9
4653424,21.799999999999997
4653448,21.799999999999997
4653456,21.799999999999997
4653504,-4.300000000000011
4653528,18.499999999999996
4653552,18.299999999999997
4653592,-90.80000000000021
4653616,21.599999999999998
4653624,14.700000000000003
4653648,18.799999999999997
4653688,21.799999999999997
4653688,17.849999999999998
4653720,21.799999999999997
4653768,21.999999999999996
4653800,21.999999999999996
4653800,15.599999999999998
4653896,21.4
4653920,21.15
4653952,14.65
4654000,-3.150000000000002
4654000,21.25
4654080,14.8
4654176,-6.350000000000005
4654240,8.9
4654288,15.6
4654304,-6.9500000000000135
4654336,-6.950000000000003
4654368,21.4
4654384,21.799999999999997
4654416,18.599999999999998
4654448,21.599999999999998
4654448,22.0
4654528,21.15
4654544,18.799999999999997
4654576,21.299999999999997
4654656,22.0
4654656,-94.60000000000038
4654704,-110.35000000000045
4654704,5.800000000000004
4654752,-50.70000000000011
4654752,14.349999999999998
4654800,18.15
4654800,21.799999999999997
4654800,18.799999999999997
4654816,14.999999999999998
4654896,18.099999999999998
4654896,22.0
4654896,18.799999999999997
4654912,9.000000000000002
4654944,9.15
4654960,20.9
4655024,21.299999999999997
4655040,21.7
4655072,15.599999999999998
4655072,5.950000000000001
4655072,17.65
4655088,5.600000000000003
4655120,21.999999999999996
4655184,21.599999999999998
4655200,22.0
4655200,21.4
4655200,11.600000000000001
4655216,18.15
4655248,-87.85000000000029
4655248,11.85
4655280,21.999999999999996
4655312,21.549999999999997
4655328,21.999999999999996
4655328,9.200000000000001
4655344,15.399999999999999
4655376,21.349999999999998
4655376,21.799999999999997
4655472,17.95
4655504,11.95
4655536,11.200000000000001
4655616,-38.85000000000005
4655632,21.799999999999997
4655648,15.15
4655672,11.75
4655728,21.799999999999997
4655808,11.949999999999998
4655840,21.599999999999998
